,RedFighter,BlueFighter,RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,Country,Winner,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueStance,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedStance,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,EmptyArena,BMatchWCRank,RMatchWCRank,RWFlyweightRank,RWFeatherweightRank,RWStrawweightRank,RWBantamweightRank,RHeavyweightRank,RLightHeavyweightRank,RMiddleweightRank,RWelterweightRank,RLightweightRank,RFeatherweightRank,RBantamweightRank,RFlyweightRank,RPFPRank,BWFlyweightRank,BWFeatherweightRank,BWStrawweightRank,BWBantamweightRank,BHeavyweightRank,BLightHeavyweightRank,BMiddleweightRank,BWelterweightRank,BLightweightRank,BFeatherweightRank,BBantamweightRank,BFlyweightRank,BPFPRank,BetterRank,Finish,FinishDetails,FinishRound,FinishRoundTime,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,WeightClassLabel,BlueHeight,BlueReach,RedHeight,RedReach,ROver35,BOver35,RWinPct,BWinPct,RedStrikingRatio,BlueStrikingRatio,RedTotalFights,BlueTotalFights,RedIsGrappler,BlueIsGrappler,RedIsStriker,BlueIsStriker,RGrapplerVBStriker,BGrapplerVRStriker,RedStrikingEfficiency,BlueStrikingEfficiency,RedTDEfficiency,BlueTDEfficiency,RedEffectiveTD,BlueEffectiveTD,EffectiveTDDif,RedSize,BlueSize,Favorite,FavoriteWins,draw_diff,avg_sig_str_pct_diff,avg_TD_pct_diff,win_by_Decision_Majority_diff,win_by_Decision_Split_diff,win_by_Decision_Unanimous_diff,win_by_TKO_Doctor_Stoppage_diff,odds_diff,ev_diff
5501,997,1277,145.0,-155.0,145.0,64.5161, USA,Blue,False,6,1,3,2,0,0,19.8947,0.414,0.1053,0.7368,0.329,5,8,32,0,0,2,2,6,0,1,11,Orthodox,155,1,0,0,37.9091,0.498,0.5455,1.0909,0.387,2,6,26,1,0,0,2,1,2,0,5,Orthodox,155,33,30,-1,0,3,6,-2,6,-1,6,-2,2.54,-5.08,3,-18.0144,-0.4402,-0.3541,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,2.0,2:47,467.0,660.0,331.0,290.0,1800.0,600.0,170.0,Lightweight,69.0,68.0,68.0,70.0,0,0,0.45454545454545453,0.5789473684210527,0.6558236655721597,0.34417633442784035,11,19,0,0,1,1,0,0,18.8787318,8.2364058,0.4221783,0.24240720000000002,0.5000458337152809,0.14291530944625408,-0.3571305242690268,138.0,137.0,Blue,1,0,-0.08400000000000002,-0.057999999999999996,0,2,0,1,-300.0,-80.4839
5502,1645,458,165.0,-190.0,165.0,52.6316, USA,Blue,False,6,1,3,1,0,0,40.0,0.46,0.0,1.3333,0.267,2,1,8,0,0,0,1,1,0,0,2,Switch,155,1,0,0,27.1765,0.482,0.5882,0.2941,0.196,6,7,38,0,0,1,2,5,2,0,10,Southpaw,155,36,28,0,0,-4,-8,6,-30,0,-4,-2,-2.54,-2.54,8,12.8235,-0.5882,1.0392,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,300.0,166.0,1525.0,1415.0,525.0,275.0,Lightweight,68.0,72.0,69.0,73.0,1,0,0.5882352941176471,0.6666666666666666,0.4045536757645903,0.5954463242354097,17,3,0,0,1,1,0,0,13.099073,18.400000000000002,0.057643599999999996,0.3559911,2.0,0.0,-2.0,142.0,140.0,Blue,1,0,-0.021999999999999964,0.07100000000000001,0,-1,-1,0,-355.0,-112.36840000000001
5503,472,1803,-175.0,165.0,57.1429,165.0, USA,Red,False,7,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185,1,0,0,23.4615,0.531,0.9231,2.0769,0.555,3,6,27,1,0,0,1,2,4,0,7,Orthodox,205,32,32,1,0,-3,-7,6,-27,-1,-2,-4,5.08,-5.08,0,-23.4615,-0.9231,-2.0769,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,548.0,345.0,200.0,525.0,304.0,1195.0,Bantamweight,75.0,75.0,73.0,77.0,0,0,0.5384615384615384,,,,13,0,0,0,1,0,0,0,12.458056500000001,,1.1526795000000003,,0.444460494005489,,,150.0,150.0,Red,1,0,,,0,0,-1,0,340.0,107.8571
5504,847,657,170.0,-185.0,170.0,54.0541, USA,Blue,False,9,0,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,135,32,29,0,0,0,0,0,0,0,0,0,10.16,17.78,3,0.0,0.0,0.0,0.0,10.0,8.0,,,,8.0,,,,,,,,,,,,,10.0,,,,,,,,,,Red,S-DEC,,3.0,5:00,900.0,327.0,170.0,925.0,475.0,650.0,426.0,Women's Flyweight,69.0,71.0,65.0,64.0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,129.0,140.0,Blue,1,0,,,0,0,0,0,-355.0,-115.9459
5505,5,1002,220.0,-240.0,220.0,41.6667, USA,Blue,False,6,1,3,1,0,0,27.5,0.535,0.0,2.0,0.13,1,1,4,0,0,0,1,0,0,0,1,Southpaw,155,1,0,0,36.0,0.369,0.125,1.0,0.284,1,5,17,0,0,0,3,0,0,0,3,Southpaw,155,32,31,0,0,0,-2,4,-13,0,0,0,0.0,2.54,1,-8.5,-0.125,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,365.0,196.0,810.0,430.0,1200.0,285.0,Lightweight,68.0,70.0,68.0,69.0,0,0,0.375,0.5,0.5669291338582677,0.4330708661417323,8,2,0,0,1,1,0,0,13.283999999999999,14.7125,0.284,0.26,0.125,0.0,-0.125,137.0,138.0,Blue,1,0,0.16600000000000004,-0.15399999999999997,0,0,-2,0,-460.0,-178.3333
5506,769,1886,-220.0,200.0,45.4545,200.0, USA,Blue,False,0,1,3,1,0,0,2.0,0.13,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,145,3,0,0,15.75,0.48,1.5,0.0,0.0,1,3,4,0,0,0,0,1,0,0,1,Orthodox,135,26,32,2,0,-1,-1,2,-3,0,-1,0,2.54,15.24,-6,-13.75,-1.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,2.0,2:49,469.0,890.0,875.0,140.0,451.0,240.0,700.0,Flyweight,69.0,74.0,68.0,68.0,0,0,0.25,0.0,0.8873239436619719,0.11267605633802817,4,1,0,0,1,0,0,0,7.56,0.26,0.0,0.0,inf,,,136.0,143.0,Red,0,0,-0.35,0.0,0,0,0,0,420.0,154.5455
5507,86,345,-230.0,210.0,43.4783,210.0, USA,Blue,True,7,1,5,0,5,0,28.2,0.484,0.8,2.6,0.856,5,0,10,0,0,0,2,1,2,0,5,Orthodox,185,0,16,0,29.6875,0.703,0.375,0.1875,0.188,16,0,35,11,0,0,2,11,3,0,16,Southpaw,185,38,29,0,-11,-11,-11,0,-25,-11,-10,-1,0.0,2.54,9,-1.4875,0.425,2.4125,0.0,1.0,0.0,,,,,,,0.0,,,,,,1.0,,,,,,,1.0,,,,,,,Red,KO/TKO,Punch,2.0,1:18,378.0,450.0,550.0,1000.0,425.0,-130.0,850.0,Bantamweight,74.0,78.0,74.0,77.0,1,0,1.0,1.0,0.5128481969337076,0.48715180306629235,16,5,0,0,1,1,0,0,20.870312499999997,13.6488,0.035250000000000004,2.2256,2.0,0.3076923076923077,-1.6923076923076923,151.0,152.0,Red,0,0,-0.21899999999999997,0.6679999999999999,0,0,0,0,440.0,166.5217
5508,539,305,-640.0,470.0,15.625,470.0, USA,Red,False,2,1,3,1,0,0,17.25,0.499,1.125,0.75,0.34,2,4,12,0,0,0,0,0,4,0,4,Orthodox,155,3,0,0,59.0714,0.409,0.4286,3.1429,0.287,5,5,52,7,0,0,6,2,1,0,9,Orthodox,145,31,23,2,0,-3,-5,1,-40,-7,-2,3,10.16,15.24,8,-41.8214,0.6964,-2.3929,0.0,,3.0,,,,,,,,,,3.0,,,10.0,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,125.0,1300.0,700.0,600.0,160.0,950.0,Heavyweight,70.0,74.0,66.0,68.0,0,0,0.6428571428571429,0.5,0.7739821334514304,0.22601786654856962,14,8,0,0,1,1,0,0,24.160202599999998,8.60775,0.9020123,0.255,0.13637086766998632,1.5,1.3636291323300136,134.0,144.0,Red,1,0,0.09000000000000002,0.05300000000000005,0,0,-6,0,1110.0,454.375
5509,1523,1565,-155.0,145.0,64.5161,145.0, USA,Red,False,7,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185,33,31,0,0,0,0,0,0,0,0,0,12.7,12.7,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,125.0,200.0,1000.0,350.0,350.0,1500.0,Bantamweight,76.0,79.0,71.0,74.0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,145.0,155.0,Red,1,0,,,0,0,0,0,300.0,80.4839
5510,1056,1765,100.0,-110.0,100.0,90.9091, USA,Red,False,7,1,3,1,0,0,32.0909,0.506,0.4545,1.5455,0.219,4,4,27,0,0,1,3,3,0,0,7,Orthodox,185,1,0,0,28.7,0.433,0.3,1.4,0.256,4,3,21,0,0,1,2,4,0,0,7,Orthodox,185,35,32,0,0,0,0,-1,6,0,-1,0,0.0,5.08,3,3.3909,0.1545,0.1455,0.0,10.0,8.0,,,,,,,8.0,,,,,,,,,,,,,10.0,,,,,,,Red,U-DEC,,3.0,5:00,900.0,225.0,275.0,1200.0,1500.0,380.0,275.0,Bantamweight,72.0,74.0,72.0,72.0,0,0,0.7,0.6363636363636364,0.4721101349050598,0.5278898650949402,10,11,0,0,1,1,0,0,12.4271,16.2379954,0.3584,0.3384645,0.21428571428571427,0.2940795858945325,0.0797938716088182,144.0,146.0,Blue,0,0,0.07300000000000001,-0.037000000000000005,0,0,1,0,-210.0,-9.090900000000005
5511,346,487,-178.0,167.0,56.1798,167.0, USA,Red,False,2,1,3,0,2,0,39.9333,0.343,0.2,0.4667,0.227,4,5,33,0,0,0,5,3,2,0,10,Orthodox,145,0,4,0,34.4,0.47,0.2,1.0,0.6,4,1,10,0,0,0,1,3,0,0,4,Orthodox,145,29,34,0,-2,0,6,-4,23,0,0,2,-5.08,0.0,-5,5.5333,0.0,-0.5333,0.0,6.0,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,6.0,,,,Red,KO/TKO,Punches,3.0,2:24,744.0,166.0,345.0,525.0,1200.0,300.0,645.0,Heavyweight,66.0,70.0,68.0,70.0,0,0,0.8,0.6666666666666666,0.4627804765831733,0.5372195234168267,5,15,0,0,1,1,0,0,16.168,13.697121900000003,0.6,0.1059409,0.2,0.4285408185129634,0.22854081851296337,138.0,136.0,Red,1,0,-0.12699999999999995,-0.373,0,0,4,0,345.0,110.8202
5512,293,108,140.0,-150.0,140.0,66.6667, USA,Blue,False,7,1,3,1,0,0,26.3333,0.48,0.0,0.3333,0.167,2,1,8,0,0,0,1,1,0,0,2,Orthodox,170,2,0,0,26.55,0.455,0.5,0.85,0.379,5,8,42,0,0,1,2,7,2,0,12,Southpaw,185,32,27,1,0,-3,-10,7,-34,0,-6,-2,5.08,5.08,5,-0.2167,-0.5,-0.5167,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,415.0,160.0,1000.0,666.0,300.0,350.0,Bantamweight,73.0,76.0,71.0,74.0,0,0,0.6,0.6666666666666666,0.5020488509605111,0.4979511490394888,20,3,0,0,1,1,0,0,12.080250000000001,12.639984,0.32215,0.0556611,0.5882352941176471,0.0,-0.5882352941176471,145.0,149.0,Blue,1,0,0.024999999999999967,-0.212,0,-1,-1,0,-290.0,-73.3333
5513,1216,1033,-131.0,121.0,76.3359,121.0, USA,Red,False,6,1,3,0,1,0,33.0,0.42,0.0,2.0,1.0,1,0,3,0,0,0,1,0,0,0,1,Southpaw,155,0,1,0,42.0,0.42,0.0,6.0,0.66,1,0,3,1,0,0,1,0,0,0,1,Southpaw,155,26,26,0,0,0,0,0,0,-1,0,0,0.0,7.62,0,-9.0,0.0,-4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,175.0,249.0,580.0,650.0,540.0,649.0,Lightweight,71.0,73.0,71.0,70.0,0,0,1.0,1.0,0.56,0.44,1,1,1,0,1,1,1,0,17.64,13.86,3.96,2.0,0.0,0.0,0.0,141.0,144.0,Red,1,0,0.0,0.33999999999999997,0,0,0,0,252.0,44.664100000000005
5514,546,469,-155.0,135.0,64.5161,135.0, USA,Red,False,4,1,3,3,0,0,30.5,0.505,0.0,0.75,0.5,1,3,7,0,0,0,0,1,0,0,1,Orthodox,242,1,0,0,13.5333,0.544,0.6667,1.2,0.539,4,6,24,1,0,0,0,5,4,0,9,Orthodox,242,34,28,-2,0,-3,-8,3,-17,-1,-4,-4,5.08,0.0,6,16.9667,-0.6667,-0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,0:17,17.0,1195.0,700.0,135.0,2600.0,434.0,206.0,Light Heavyweight,76.0,76.0,74.0,76.0,0,0,0.6,0.25,0.3073423976853881,0.6926576023146119,15,4,0,0,1,1,0,0,7.362115200000001,15.4025,0.6468,0.375,0.5555833333333333,0.0,-0.5555833333333333,150.0,152.0,Red,1,0,-0.039000000000000035,-0.039000000000000035,0,0,0,0,290.0,70.4839
5515,480,1492,-600.0,500.0,16.6667,500.0, USA,Red,False,6,1,3,0,1,0,27.5,0.37,1.5,2.3333,0.332,1,4,16,0,0,0,2,0,0,0,2,Orthodox,155,0,1,0,38.0,0.462,0.0,0.6667,0.333,4,1,14,0,0,1,1,3,0,0,5,Orthodox,155,27,31,0,0,-3,-3,-3,2,0,-3,0,-7.62,-10.16,-4,-10.5,1.5,1.6667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Kicks,2.0,1:44,404.0,320.0,1300.0,1375.0,600.0,-190.0,950.0,Lightweight,68.0,71.0,71.0,75.0,0,0,0.8333333333333334,0.3333333333333333,0.5801526717557252,0.4198473282442748,6,6,0,0,1,1,0,0,17.556,10.175,0.2220111,0.7746556,0.0,0.6428663266618095,0.6428663266618095,146.0,139.0,Red,1,0,-0.09200000000000003,-0.0010000000000000009,0,-1,1,0,1100.0,483.3333
5516,1424,233,-280.0,250.0,35.7143,250.0, USA,Blue,False,8,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170,1,0,0,25.6667,0.347,0.8333,0.3333,0.067,4,2,14,0,0,1,0,1,2,0,4,Orthodox,170,31,31,1,0,-4,-4,2,-14,0,-1,-2,-17.78,-5.08,0,-25.6667,-0.8333,-0.3333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,4:59,299.0,164.0,368.0,360.0,1900.0,345.0,1055.0,Women's Strawweight,68.0,72.0,75.0,74.0,0,0,0.6666666666666666,,,,6,0,0,0,1,0,0,0,8.906344899999999,,0.0223311,,2.5001500150015006,,,149.0,140.0,Red,0,0,,,0,-1,0,0,530.0,214.2857
5517,1134,475,-660.0,540.0,15.1515,540.0, USA,Red,False,8,1,3,0,1,0,32.0,0.427,2.6667,1.0,0.387,1,2,9,0,0,0,1,0,0,0,1,Orthodox,170,0,3,0,34.6364,0.466,0.2727,2.7273,0.368,3,3,31,0,0,1,4,2,1,0,8,Orthodox,170,32,33,0,-2,-2,-7,1,-22,0,-2,-1,10.16,15.24,-1,-2.6364,2.3939,-1.7273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Knee,2.0,2:55,475.0,-117.0,1600.0,1550.0,665.0,187.0,1700.0,Women's Strawweight,72.0,76.0,68.0,70.0,0,0,0.7272727272727273,0.3333333333333333,0.5197819810193828,0.4802180189806171,11,3,0,0,1,1,0,0,16.1405624,13.664,1.0036464,0.387,0.0999890001099989,2.6667,2.566710999890001,138.0,148.0,Red,1,0,-0.039000000000000035,0.019000000000000017,0,-1,-3,0,1200.0,524.8485
5518,1300,418,-190.0,175.0,52.6316,175.0, Canada,Red,False,5,1,3,1,0,0,38.1111,0.49,0.5556,1.5556,0.438,4,3,27,3,0,2,3,1,0,0,6,Orthodox,185,2,0,0,28.25,0.369,0.0,3.0625,0.418,5,4,47,4,1,3,3,5,0,0,12,Orthodox,205,33,42,1,0,-1,-6,1,-20,-1,-4,0,-2.54,-2.54,-9,9.8611,0.5556,-1.5069,0.0,3.0,6.0,,,,,,6.0,,,,,,,,,,,,,3.0,,,,,,,,Blue,S-DEC,,3.0,5:00,900.0,130.0,240.0,1700.0,1800.0,500.0,260.0,Catch Weight,71.0,74.0,72.0,75.0,0,1,0.75,0.6666666666666666,0.4257012014568776,0.5742987985431225,16,9,0,0,1,1,0,0,10.42425,18.674439,1.280125,0.6813528000000001,0.0,0.35716122396502953,0.35716122396502953,147.0,145.0,Red,1,0,0.121,0.020000000000000018,-1,-1,0,0,365.0,122.36840000000001
5519,1372,1708,-275.0,250.0,36.3636,250.0, Canada,Blue,False,4,1,3,1,0,0,39.0,0.455,0.0,1.75,0.475,3,1,8,0,0,0,1,2,0,0,3,Orthodox,240,0,3,0,18.1111,0.416,0.1111,0.3333,0.167,3,3,17,1,0,0,0,6,0,0,6,Orthodox,263,36,30,-1,-3,0,-3,2,-9,-1,-4,0,10.16,20.32,6,20.8889,-0.1111,1.4167,0.0,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,500.0,300.0,950.0,1800.0,-150.0,650.0,Light Heavyweight,76.0,80.0,72.0,72.0,1,0,0.6666666666666666,0.75,0.31712048971215756,0.6828795102878424,9,4,0,0,1,1,0,0,7.5342176,17.745,0.0556611,0.8312499999999999,0.33333333333333337,0.0,-0.33333333333333337,144.0,156.0,Red,0,0,0.039000000000000035,0.30799999999999994,0,0,1,0,525.0,213.6364
5520,1382,723,-310.0,280.0,32.2581,280.0, Canada,Red,False,5,1,3,2,0,0,23.6667,0.497,0.1111,0.7778,0.268,3,5,20,0,0,0,1,2,1,0,4,Orthodox,205,1,0,0,18.0,0.825,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,Orthodox,205,31,34,-1,0,2,3,-4,16,0,1,1,-2.54,7.62,-3,5.6667,0.1111,0.7778,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,-110.0,350.0,1500.0,1150.0,190.0,550.0,Catch Weight,72.0,76.0,73.0,73.0,0,0,0.5,0.4444444444444444,0.4319996544002765,0.5680003455997235,2,9,0,0,1,1,0,0,14.85,11.762349899999998,0.0,0.20845040000000004,,0.14283877603497044,,146.0,148.0,Red,1,0,-0.32799999999999996,0.268,0,0,1,0,590.0,247.7419
5521,67,1590,-500.0,435.0,20.0,435.0, Canada,Red,False,9,0,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,125,28,35,0,0,0,0,0,0,0,0,0,-7.62,-12.7,-7,0.0,0.0,0.0,0.0,,6.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,232.0,525.0,125.0,1400.0,400.0,1500.0,Women's Flyweight,63.0,63.0,66.0,68.0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,134.0,126.0,Red,1,0,,,0,0,0,0,935.0,415.0
5522,1240,1670,105.0,-115.0,105.0,86.9565, Canada,Blue,False,4,1,3,0,1,0,40.3333,0.5,0.0,0.6667,0.333,1,1,7,0,0,0,0,2,0,0,2,Southpaw,260,0,1,0,18.5,0.555,0.1,0.0,0.0,1,5,17,0,0,0,1,4,0,0,5,Orthodox,235,33,28,0,0,0,-3,4,-10,0,-2,0,2.54,2.54,5,21.8333,-0.1,0.6667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,0:59,59.0,550.0,320.0,1900.0,420.0,115.0,400.0,Light Heavyweight,72.0,75.0,71.0,74.0,0,0,0.5,0.6666666666666666,0.3144477702253656,0.6855522297746345,10,3,0,0,1,1,0,0,10.2675,20.16665,0.0,0.2220111,inf,0.0,-inf,145.0,147.0,Blue,1,0,-0.05500000000000005,0.333,0,0,-1,0,-220.0,-18.043499999999995
5523,667,1810,190.0,-210.0,190.0,47.619, Canada,Red,False,8,1,3,0,1,0,15.0,0.68,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Orthodox,170,1,0,0,45.6,0.39,0.0,1.8,0.154,1,3,15,1,0,1,1,0,0,0,2,Orthodox,170,34,31,1,1,0,-1,3,-14,-1,1,0,-7.62,5.08,3,-30.6,0.0,-1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,300.0,110.0,375.0,2000.0,1750.0,300.0,Women's Strawweight,69.0,74.0,72.0,72.0,0,0,0.4,1.0,0.7524752475247525,0.24752475247524752,5,1,0,0,1,1,0,0,17.784000000000002,10.200000000000001,0.2772,0.0,0.0,,,144.0,143.0,Blue,0,0,0.29000000000000004,-0.154,0,-1,-1,0,-400.0,-142.381
5524,1398,782,-290.0,260.0,34.4828,260.0, Canada,Blue,False,6,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170,0,1,0,55.8667,0.273,0.0667,0.4667,0.155,2,7,41,0,0,3,4,1,0,0,8,Orthodox,155,29,27,0,-1,-2,-8,7,-41,0,-1,0,12.7,7.62,2,-55.8667,-0.0667,-0.4667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,3.0,4:47,887.0,110.0,389.0,1865.0,700.0,250.0,2145.0,Lightweight,74.0,73.0,69.0,70.0,0,0,0.5333333333333333,,,,15,0,0,0,1,0,0,0,15.251609100000001,,0.0723385,,0.14291836297407326,,,139.0,147.0,Red,0,0,,,0,-3,-4,0,550.0,225.5172
5525,1410,1042,130.0,-140.0,130.0,71.4286, Canada,Red,False,8,1,3,0,1,0,16.6667,0.533,0.6667,0.3333,0.333,1,2,6,0,0,0,0,0,1,0,1,Orthodox,170,0,2,0,52.4,0.348,0.4,0.4,0.166,2,2,13,0,0,0,3,0,0,0,3,Southpaw,170,37,29,0,-1,-1,-2,0,-7,0,0,1,-5.08,-5.08,8,-35.7333,0.2667,-0.0667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,M-DEC,,3.0,5:00,900.0,220.0,206.0,1305.0,420.0,425.0,1145.0,Women's Strawweight,70.0,74.0,72.0,76.0,1,0,0.6,0.3333333333333333,0.758686892525631,0.24131310747436896,5,3,0,0,1,1,0,0,18.2352,8.8833511,0.0664,0.1109889,1.0,2.0003000300030003,1.0003000300030003,148.0,144.0,Blue,0,0,0.18500000000000005,0.167,0,0,-3,0,-270.0,-58.5714
5526,1351,557,-136.0,126.0,73.5294,126.0, Canada,Red,False,0,1,3,1,0,0,33.25,0.443,0.25,0.25,0.25,2,2,10,0,0,1,0,1,0,0,2,Orthodox,135,1,0,0,26.0,0.513,1.3333,1.0,0.2,2,1,5,0,0,0,0,0,2,0,2,Orthodox,135,29,28,0,0,0,0,-1,5,0,1,-2,-5.08,-5.08,1,7.25,-1.0833,-0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,503.0,450.0,129.0,764.0,700.0,300.0,Flyweight,67.0,69.0,69.0,71.0,0,0,0.6666666666666666,0.5,0.4388185654008439,0.5611814345991561,3,4,0,0,1,1,0,0,13.338000000000001,14.729750000000001,0.2,0.0625,1.3333,1.0,-0.33329999999999993,140.0,136.0,Red,1,0,-0.07,0.04999999999999999,0,1,0,0,262.0,52.470600000000005
5527,1151,902,230.0,-250.0,230.0,40.0, Canada,Red,False,6,1,3,2,0,0,20.75,0.55,1.25,2.5,0.498,2,2,11,0,0,0,1,0,1,0,2,Southpaw,155,2,0,0,11.5,0.185,0.5,1.5,0.185,0,2,5,0,0,0,0,0,0,0,0,Orthodox,155,27,30,0,0,2,2,0,6,0,0,1,-2.54,-10.16,-3,9.25,0.75,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,370.0,147.0,1050.0,295.0,1242.0,605.0,Lightweight,69.0,69.0,70.0,73.0,0,0,0.0,0.5,0.35658914728682173,0.6434108527131783,2,4,0,0,1,1,0,0,2.1275,11.412500000000001,0.27749999999999997,1.245,0.3333333333333333,0.5,0.16666666666666669,143.0,138.0,Blue,0,0,0.36500000000000005,0.313,0,0,1,0,-480.0,-190.0
5528,1646,538,-340.0,310.0,29.4118,310.0, Canada,Red,False,0,1,3,2,0,0,18.0,0.5,0.5,0.5,0.375,1,3,8,0,0,0,0,0,1,0,1,Orthodox,135,1,0,0,32.4,0.422,0.0,0.8,0.132,3,2,11,0,0,2,1,0,0,0,3,Orthodox,135,34,25,-1,0,-2,-2,-1,-3,0,0,1,5.08,15.24,9,-14.4,0.5,-0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,210.0,565.0,2000.0,625.0,110.0,1200.0,Flyweight,69.0,74.0,67.0,68.0,0,0,0.6,0.25,0.6428571428571428,0.35714285714285715,5,4,0,0,1,1,0,0,13.672799999999999,9.0,0.10560000000000001,0.1875,0.0,1.0,1.0,135.0,143.0,Red,1,0,0.07800000000000001,0.243,0,-2,-1,0,650.0,280.58820000000003
